review_title,review_text,rating,review_date,reviewer_name,product_id,product_name,WSID,Store name
So far so good,I like the Negative Ion Generator - Naturair Twin Air Titan Ionizer so far. I can't say that it has made a major difference in over all health. I deal with EMF sensitivity and I have noticed that when I do have to use my electronics for any length of time I don't get as panicky and I didn't get an instant migraine.,5,2021-05-25T16:55:55.000Z,Shannon K.,10219,negative ion generator naturair twin air titan,1eqwkmhcf9qec,lifegivingstore
great product,works good for me,5,2021-05-24T22:11:57.000Z,donald miller,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Very potent,Very potent stuff. Works quickly. Follow the instructions and don't take too much at once!!!,5,2021-05-24T04:16:06.000Z,Anonymous,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
it’s a cord all right,"The light is great, and the cord feels fine to handle.  It’s sturdy and it works.",5,2021-05-20T03:26:15.000Z,Janis Bell,10316,Extra Handheld Power Cord,1eqwkmhcf9qec,lifegivingstore
ENERGY,I was waking up tired after 8 hours sleep and exhausted all day long. I couldn’t wait to be able to go back to bed. B1 changed all of that. I have energy to burn now. Wake up feeling great and busy all day long with no yearning to go back to sleep. A great addition to my daily vitamins.,5,2021-05-18T01:22:39.000Z,Mary,10262,vitamin b1 powder thiamine hcl usp grade,1eqwkmhcf9qec,lifegivingstore
LOVELY,"SUCH high quality.  I actually sprinkle this on my morning eggs and it adds a nice savory umami flavor.  I notice if I stop taking it, my temp starts to drop within a week. .. .so this is a must have in my routine! I use this with many of my clients and they are finding it equally as beneficial!",5,2021-05-17T17:16:18.000Z,Living Roots Wellness,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
No fillers! Amazing!,"What an amazing idea to have just pure dessicated thyroid in powder form with no fillers. Please never try to fill it in capsules, this really is truly amazing. I had been on Thyrogold for years (since no NDT is prescribed in my country) but it has additives (and whatever you think about them, they are harmful, especially if taken every day) so finding this has been a godsend. It works so much better for me. Yes, it is very expensive so I am praying the price doesn't go up any further. But it is an investment into your health. It does take time to adjust and find the right dose, take it easy and slowly but when you do find it, you feel so much better than on any other thyroid meds. Well done Life Giving Store! ",5,2021-05-17T09:01:42.000Z,veronika douglas,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
,"I am sensitive to chemicals. When the neighbors are outside cooking on the grill or burning wood in their fire pits. I can get really sick from it.  The smell and the chemicals used to come into the house.

That no longer happens. The negative ionizer gets rid of the fumes right away .
I often am surprised when I open the door and realize that someone near is burning wood outside. .  I can not smell it if I am inside.  Wood burning creates a lot of chemicals
 Outside",4,2021-05-16T09:01:18.000Z,Colleen ,10228,negative ion generator naturair twin air,1eqwkmhcf9qec,lifegivingstore
Testing,"I've gone off my Armour Thyroid after finding out it has PEG as one of the ingredients, perhaps the reason my hair started falling out. Still testing this new NDT. It's not so easy to figure out how much to take. Guess I should have invested in the scale. I did feel the difference the first or second day, and took a bit too much for a few days and had to go back down a bit. I definitely  need the scale. LOL",4,2021-05-16T00:36:53.000Z,Tammy Holbrook-Cain,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
What I’ve been needing,I was always tired and forgetful. I started taking nutritional yeast about a month ago and believe I have more energy and forget less. I was the person looking for her glasses when they were on her head and now I am the girl who remembers not only where my glasses are but also my keys.,5,2021-05-13T04:13:47.000Z,Mary,10146,nutritional yeast flakes organic non fortified,1eqwkmhcf9qec,lifegivingstore
Elite Glycine,Best powder I’ve seen/had. .. top of the line quality. Enjoy!,5,2021-05-13T00:49:46.000Z,James,10268,glycine powder usp grade,1eqwkmhcf9qec,lifegivingstore
Potent,"Feels potent when taken with a large portion of carb, substantiated by bitterness on the tongue. Helpful in instances of low energy or brain fog. Most important, no fillers.",4,2021-05-11T02:17:57.000Z,RYAN KEMP,10262,Vitamin B1 Powder Thiamine HCl USP Grade,1eqwkmhcf9qec,lifegivingstore
Kidney Supplement,"Outstanding product. Been taking it for several months. Age spots have become less and less over time. The company is an absolute pleasure to deal with. They excel in every category. .. Gold Standard in every way. You will NOT be disappointed in their products or service. Definitely a customer for life.
Thanks guys. .. !!!",5,2021-05-09T19:48:38.000Z,John Bailey,10248,grass fed beef kidney,1eqwkmhcf9qec,lifegivingstore
,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,5,2021-05-08T15:02:02.000Z,Gayle Stewart,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Feeling the difference,From the very first day I could feel something was working.  Made the mistake of taking 2 scoops in one day too early on and had to dial it back.  Less is definitely more.  I'm feeling much better in general and feel power returning to my muscles that I haven't felt in a decade.  I'm 61.  Looking forward to continued success. I'm sooo grateful to have found this product!,5,2021-05-01T00:23:57.000Z,Holly C,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
Awesome!,I am so thankful to find this company!  The thyroid is exactly what i need and it works great!,5,2021-04-30T01:26:49.000Z,Laura Beaulieu,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Amazing Thyroid product,Another supplier for my NDT has been out of their product for months.  Saw online where someone suggested this and wow.  It's even better than any product I've ever used.,5,2021-04-29T00:54:40.000Z,Steve Herrington,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Very Expensive,"I have to say that I found your product as good as another one that I have used for quite sometime. However, the formula has changed since the pandemic contrary to what they say. However, I go through your little bag way too fast and it is getting too costly.",3,2021-04-28T11:32:47.000Z,Cheryl Rothney,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
Helped with eczema,I've been suffering from eczema on my face. Used the light on the affected area for 10 minutes this morning and it helped relieve itch and redness. Even better than cortisone creams and much safer!,5,2021-04-23T15:13:22.000Z,Fiona Tham,10132,orange red red handheld device 620nm 670nm lgs3,1eqwkmhcf9qec,lifegivingstore
,Cascara Sagrada,5,2021-04-23T11:15:52.000Z,Brc,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
NDT,Can't use it. Made me feel horrible,5,2021-04-23T00:35:49.000Z,Carol Jacob,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Great clean product,"No fillers , just pure thyroid dessicated.  Feeling well",5,2021-04-23T00:35:21.000Z,Colleen Raby,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Stopped HAIR LOSS,30 DAYS AGO I STARTED LIFE GIVING STORE THYRIOD AND ALL HAIR LOSS HAS STOPPED HAVE TRIED ALOT OF THYRIOD MEDS AND ALOT OF DOLLORS WORTH OF HAIR LOSS SUPPLEMENTS NONE HELPED,4,2021-04-22T17:44:07.000Z,Brenda Campbell,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
Fabulous,"It’s great! Try it for pain, inflammation, ocular challenges et al",5,2021-04-19T00:36:58.000Z,Sherri Rosen,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
It works!,My husband's thyroid blood test improved after taking LifeGivingStore's Dessicated Thyroid supplement for 3 months. His doctor was impressed!!,5,2021-04-16T01:56:42.000Z,Miriam R.,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Much better than thyrogold!,A little goes a long way. I was taking 150mg thyrogold and 1/2 scoop of this is plenty for me. One packet will last me months! I’m so excited and feel great,5,2021-04-14T01:47:55.000Z,Erin Kibbee,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Steady supply,"I am not, in any way, giving medical advice here; I have personally purchased this in case of future supply issues with my Rx meds (Armour thyroid). I tried it for about two weeks, along with a partial Rx dose, with no adverse effects. Solid substitute. Very high quality packaging, fast shipping.",5,2021-04-13T11:28:15.000Z,Kristen Thompson,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Great little company!,"I found this small company while trying to find a pure vitamin B1 supplement that was made in USA instead of imported from China.  Happy to have found them, the quality and packaging of the product for was exactly what I was looking for.  Start to finish, I've had exceptional customer service, with nearly instant responses, plus the shipping was very fast.  Highly recommended!",5,2021-04-13T00:59:44.000Z,Victoria West,10262,vitamin b1 powder thiamine hcl usp grade,1eqwkmhcf9qec,lifegivingstore
Quality product,Quality product. Came well packaged.,5,2021-04-13T00:48:54.000Z,Lisa Ryan,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
I Love this product,I don't have a thyroid and have found it impossible to find an endocrinologist that will treat my symptoms.  I've been using NDT for many years.  I decided to try this and I'm delighted with the results.  I was surprised how much better I felt immediately.  The dosing takes a few days to dial in but I've got it now.  I'll have labs done in a month.  I seem to be I don't know if it's the lack of fillers or the quality of the product . .. most likely both.  I'll be ordering more.  Thank you.,5,2021-04-12T14:17:43.000Z,Michele M,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Best product ever!,This product has given me energy for the first time in a while! Thank you!,5,2021-04-11T00:13:43.000Z,Stacey Hedrick,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
,Vitamin C - Quali-C by DSM,5,2021-04-10T01:50:03.000Z,DONALD SMITH,10142,vitamin c quali c by dsm,1eqwkmhcf9qec,lifegivingstore
,Pau D'arco  (Tabebuia Avellanedae),5,2021-04-09T00:42:25.000Z,Perry Pierce,10103,Pau D'arco  (Tabebuia Avellanedae),1eqwkmhcf9qec,lifegivingstore
,Grass Fed Beef Prostate,5,2021-04-08T02:21:21.000Z,Patsy Paliotta,10234,grass fed beef prostate glandular,1eqwkmhcf9qec,lifegivingstore
Thyroid,Great product. Super easy to order and light speed shipping!,5,2021-04-06T03:21:46.000Z,Megan S,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
"excellent product, packaging, and swift delivery",very pleased with this NDT product so far!,5,2021-04-06T02:53:25.000Z,beth k.,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Switched from thyrovanz,"Switched from throrovanz. So far, so good, but also too soon to tell. m for sure",4,2021-04-05T00:13:30.000Z,Erica Lyons,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Help is on the way,Wow. I do my light treatments everyday.  I have cfs and I need light treatments on my liver to help me detox.   Both of my detox pathways. Are blocked.  It does help.  Also I have had a uric acid stag horn kidney stone for years and after several. Weeks the treatments busted it up. And an  X-ray shows it is now gone.  It was not something i expected. But am very glad it is gone. I look forward to more  good things as I continue. To use the machine,5,2021-04-04T10:31:41.000Z,Colleen ,10352,orange red infrared mini body light 620nm 670nm 760nm 830nm mbl11,1eqwkmhcf9qec,lifegivingstore
I love it!,I have no thyroid and have been on synthetic meds for 6 years. I can’t believe how much better I feel on this and many symptoms have disappeared or have been reduced since taking this!,5,2021-04-04T01:19:48.000Z,Olivia Hall,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Great product,Very happy with this product.,5,2021-04-04T01:04:34.000Z,Paul Fieber,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
