review_title,review_text,rating,review_date,reviewer_name,product_id,product_name,WSID,Store name
,Great product!,5,2019-11-08T00:00:00.000Z,Irving R,3033,Compatible Canon PGI-280XXL & CLI-281XXL Super High-Yield Ink Cartridge 5-Piece Combo Pack,1gm0fkmh7pht1293,swiftink
,Just started using and it works well.  Waiting to see how long the cartridge lasts as other compatibles have had short lives.,4,2019-11-08T00:00:00.000Z,Thomas N,4257,"Compatible HP 701 Compatible Black Ink Cartridge (CC635A) for FAX 640, 650, 2140",1gm0fkmh7pht1294,swiftink
,The compatible replacement ink cartridges for my Canon printer was a great choice.  The quality of the printing was excellent. I will surely be ordering again !,5,2019-11-07T00:00:00.000Z,Sidward B,5637,Compatible Canon PGI-255XXL & CLI-251XL 12-Set Ink High Yield Cartridges: 4 Pigment Black & 2 each of Black / Cyan / Magenta / Yellow,1gm0fkmh7pht1295,swiftink
,As described,5,2019-11-07T00:00:00.000Z,Joseph H,5241,"Compatible Bulk Set of 10 Ink Cartridges for Brother LC3019: 4 Black & 2 each of Cyan, Magenta, Yellow",1gm0fkmh7pht1296,swiftink
,The HP 950XL and 951XL cartridges are working fine.  They provide problem-free printing and display the ink levels on two HP OfficeJet Pro 8600 printers.,5,2019-11-07T00:00:00.000Z,Mark S,4873,Remanufactured Bulk Set of 10 Ink Cartridges for HP 950XL and 951XL Series: 4 Black & 2 each of Cyan / Magenta / Yellow,1gm0fkmh7pht1297,swiftink
,Very. Ice and efficient. .. thank you,5,2019-11-06T00:00:00.000Z,connie r,6366,Remanufactured Epson 410XL 12-Set Ink Cartridges: 4 Black & 2 each of Photo Black / Cyan / Magenta / Yellow,1gm0fkmh7pht1298,swiftink
,Good,5,2019-11-06T00:00:00.000Z,Charles L,4257,"Compatible HP 701 Compatible Black Ink Cartridge (CC635A) for FAX 640, 650, 2140",1gm0fkmh7pht1299,swiftink
,I have yet to use any of your ink yet. But will let you know when I do.,5,2019-11-05T00:00:00.000Z,Edward H,5311,Compatible Brother LC51C XL Cyan Ink Cartridge (Extra High Yield),1gm0fkmh7pht1300,swiftink
,"works as good if not better the original - saves a bunch of dough, makes me happy!!",5,2019-11-05T00:00:00.000Z,Paul C,5221,"Compatible Set of 4 Brother LC20E Ink Cartridges: Black, Cyan, Magenta, Yellow",1gm0fkmh7pht1301,swiftink
,"I was about ready to junk my old reliable HP fax machine, model 2140.  HP stopped making the ink cartridges for it, and I could not find any generic supplier.  Then I found SwiftInk, and they supplied me with two cartridges with free shipping.  They arrived on time, installed easily, and now my fax is back in business.  I am very pleased with their stock supply and have ordered cartridges for other HP injet printers from them.  I highly recommend this company.  DocSK",5,2019-11-05T00:00:00.000Z,STEPHEN K,4257,"Compatible HP 701 Compatible Black Ink Cartridge (CC635A) for FAX 640, 650, 2140",1gm0fkmh7pht1302,swiftink
,"The first cartridge that I receive didn’t work with my printer, but I received another one that work fine! Massage said after installing replace with a original epson cartridge.",4,2019-11-05T00:00:00.000Z,Roosevelt H,6452,Compatible Replacement for Epson T5846 Photo Color Ink Cartridge for the PictureMate,1gm0fkmh7pht1303,swiftink
,All worked well and arrived on time.,5,2019-11-04T00:00:00.000Z,Renee B,6593,Remanufactured Epson 702XL 4-Set Ink Cartridges: 1 each of Black / Cyan / Magenta / Yellow,1gm0fkmh7pht1304,swiftink
,"The ink cartridges came when expected (I paid for 3 day shipping). I have only opened the black ink, but it worked just fine on the first installation, unlike some others I have purchased from other sellers. I've thrown away at least 3-4 cartridges that would not work with my printer. One came with crushed packaging and leaking ink.",5,2019-11-04T00:00:00.000Z,Renee B,6585,Remanufactured Epson 702 Ink High Yield Black (702XL) - T702XL120,1gm0fkmh7pht1305,swiftink
,Great Product&Great Service,5,2019-11-04T00:00:00.000Z,Robert D,5149,Compatible Replacement High Yield Cyan Ink Cartridge for L0S61AN / HP 952XL,1gm0fkmh7pht1306,swiftink
,Got it on time fast delivery,5,2019-11-04T00:00:00.000Z,Mark E,5013,"Compatible Replacement 4-Set Ink Cartridges for HP 972A: 1 Black, Cyan, Magenta, Yellow",1gm0fkmh7pht1307,swiftink
,Installed ink in my new Canon printer with no problems. GREAT!,5,2019-11-04T00:00:00.000Z,John M,3033,Compatible Canon PGI-280XXL & CLI-281XXL Super High-Yield Ink Cartridge 5-Piece Combo Pack,1gm0fkmh7pht1308,swiftink
,"The drum seems fine.  I would give it a five star but I don't know what the future performance will be yet.  The problem with tracks on the edge of the paper was solved when I installed this new drum, as per the recommendations of your customer service personnel.  So appreciate the good advice.  i have learned that you have to be very careful with a new drum to not let it touch anything when you are changing it out, as they are easily damaged.  Get someone to hold it while you put the cartridge in it.  Swift ink delivers products faster than anyone I have ever used before, without charging additional for fast shipping.  They are easy to deal with and helpful.",4,2019-11-04T00:00:00.000Z,Lisa C,4991,Compatible Brother DR820 Laser Drum Unit,1gm0fkmh7pht1309,swiftink
,"Good so far, have only used one and it has been working fine.",4,2019-11-04T00:00:00.000Z,James D,2771,"Remanufactured Xerox Versalink C400 and C405 (1 each Extra High Yield Black, Cyan, Magenta, Yellow) Set of 4 Toner Cartridges",1gm0fkmh7pht1310,swiftink
,The cartridges were delivered in tact and in a timely manner. They are a direct fit for my printer and work well. I will order again.,5,2019-11-03T00:00:00.000Z,Dennis C,5625,Remanufactured Canon PG-245XL and CL-246XL 5-Set High Yield Ink Cartridges: 3 Black and 2 Color,1gm0fkmh7pht1311,swiftink
,"The ink is good quality, and the cartridge was easy to install. The price for the cartridge was a reasonable price. I would order from this company again.",5,2019-11-03T00:00:00.000Z,Carol B,5159,Compatible Brother LC103BK High-Yield Black Ink Cartridge,1gm0fkmh7pht1312,swiftink
,Works great!,5,2019-11-03T00:00:00.000Z,ANGEL C,4657,Remanufactured Hewlett Packard CH563WN / HP 61XL High Yield Black Ink Cartridge,1gm0fkmh7pht1313,swiftink
,"My go to source for ink cartridges. Good products, fair prices, fast shipping.",5,2019-11-02T00:00:00.000Z,Emil M,6358,Remanufactured Epson T410XL220 410XL High Yield Cyan Ink Cartridge,1gm0fkmh7pht1314,swiftink
,Awesome. Great price. Fast delivery.,5,2019-11-02T00:00:00.000Z,Ross D,6266,"Remanufactured Bulk Set of 10 Ink Cartridges for Epson 252XL: 4 Black & 2 each of Cyan, Magenta, Yellow",1gm0fkmh7pht1315,swiftink
,Took a chance buying ink online for the first time and from a brand i never heard of. I must  say it did not disappoint. I will be purchasing more. . The transaction was trouble free and delivery was prompt. THANK YOU.,5,2019-11-02T00:00:00.000Z,Dorothy R,5613,Remanufactured Canon PG-240XL (5206B001) High Yield Black Ink Cartridge,1gm0fkmh7pht1316,swiftink
,"Ordering A+, Received much sooner that advertised, Exceptional price!",5,2019-11-02T00:00:00.000Z,Don O,2795,"Compatible Xerox Phaser 6510 and WorkCentre 6515 (Bk, C, M, Y) Set of 4 Toners",1gm0fkmh7pht1317,swiftink
,Fast delivery. Exactly what I ordered.,4,2019-11-02T00:00:00.000Z,Heidi S,6452,Compatible Replacement for Epson T5846 Photo Color Ink Cartridge for the PictureMate,1gm0fkmh7pht1318,swiftink
,I love the cartridge & will be ordering more from you. Thanks,5,2019-11-01T00:00:00.000Z,Adrian P,5027,Remanufactured HP 63XL (F6U64AN) High Yield Black Ink Cartridge,1gm0fkmh7pht1319,swiftink
,Works well in our printer!,5,2019-11-01T00:00:00.000Z,Rami H,4429,Remanufactured Replacement Black Laser Toner Cartridge for CF210A / HP 131A,1gm0fkmh7pht1320,swiftink
,Works well in our printer!,5,2019-11-01T00:00:00.000Z,Rami H,4357,Remanufactured Replacement for Hewlett Packard CE390A (HP 90A) Black Laser Toner Cartridge,1gm0fkmh7pht1321,swiftink
,Works well in our printer!,5,2019-11-01T00:00:00.000Z,Rami H,4325,Compatible HP CE278A (HP 78A) Black Laser Toner Cartridge,1gm0fkmh7pht1322,swiftink
,Very pleased with swift ink cartridges . Can’t beat the price. Excellent product.,5,2019-11-01T00:00:00.000Z,Katherine V,4259,Remanufactured Replacement High Yield Black Ink Cartridge for CC641WN / HP 60XL,1gm0fkmh7pht1323,swiftink
,"Great quality -- the old plotter never printed so crisp/black in a while
Also - the machine recognized it as genuine HP so the alignment etc worked perfectly.",5,2019-11-01T00:00:00.000Z,Steve M,3493,Replacement for Hewlett Packard 51640A (HP 40 Black) Ink Cartridge,1gm0fkmh7pht1324,swiftink
,It appeared the refurbished cartridge was a bit longer which I could wiggled it around to put it in a slot. The black ink seems darker than the hp genuine ink which is nice.,4,2019-11-01T00:00:00.000Z,Mie M,4185,10-Pack Compatible HP 564XL High Yield Ink Cartridges: 2 x Black/Photo/Cyan/Magenta/Yellow,1gm0fkmh7pht1325,swiftink
,The 62XL ink cartridge is quite easy to use and works like a HP manufactured one.  It is inexpensive and a good product.,4,2019-11-01T00:00:00.000Z,Thomas M,3891,Remanufactured Hewlett Packard C2P07AN / HP 62XL High Yield Color Ink Cartridge,1gm0fkmh7pht1326,swiftink
,The 62xl black is a good product.,4,2019-11-01T00:00:00.000Z,Thomas M,3887,Remanufactured Hewlett Packard C2P05AN / HP 62XL High Yield Black Ink Cartridge,1gm0fkmh7pht1327,swiftink
,Good stuff,5,2019-10-31T00:00:00.000Z,Christopher S,5299,Compatible Brother LC3039 Ultra HY Yellow Ink Cartridge,1gm0fkmh7pht1328,swiftink
,The cartridge works great.  Thank you.,5,2019-10-31T00:00:00.000Z,Larry B,3887,Remanufactured Hewlett Packard C2P05AN / HP 62XL High Yield Black Ink Cartridge,1gm0fkmh7pht1329,swiftink
,"It was great. Epson with the latest slimwear with Epsons update. I think it was not right, that we can only ues Epsons ink cartages. And they no when they did that. They try to knock out all ink cartages companies out of the game.  Which to me was not right. They did that so that we had no other options but use ONLY EPSON INK CARTAGES. AND ESPENSIVE. for them to make more MONEY BY DOING THAT",5,2019-10-30T00:00:00.000Z,Robert B,6593,Remanufactured Epson 702XL 4-Set Ink Cartridges: 1 each of Black / Cyan / Magenta / Yellow,1gm0fkmh7pht1330,swiftink
,"Initially had problems printing with the new cartridges,  called HP. I am able to print now.  The ink quality is very good.",5,2019-10-30T00:00:00.000Z,Deidre N,4657,Remanufactured Hewlett Packard CH563WN / HP 61XL High Yield Black Ink Cartridge,1gm0fkmh7pht1331,swiftink
,"The price and shipping are very reasonable. My printer HP 420 had a massage on the display that the cartridge was used before and need ok from me to process the installation.  The noise when papers were printing were a bit loud and slower. I only printed a three pages so far. Normally the cartridges last me 6 month. I will know more than.
Thank you for this opportunity.",5,2019-10-30T00:00:00.000Z,Yuliya A,4199,remanufactured hp tri color ink cartridge for cb337wn hp 75,1gm0fkmh7pht1332,swiftink
,Received an excellent replacement product and very quickly. Thank you!,5,2019-10-29T00:00:00.000Z,Glenn K,5231,Compatible Brother LC3013 / LC3011 High-Yield 5-Set Ink Cartridges: 2 Black and 1 each of Cyan / Magenta / Yellow,1gm0fkmh7pht1333,swiftink
,Good Quality and Great Value!1   was shipped quickly as well!!,5,2019-10-29T00:00:00.000Z,thomas b,5021,Compatible Replacement 10-Set High Yield Ink Cartridges for HP 952XL: 4 Black & 2 each of Cyan / Magenta / Yellow,1gm0fkmh7pht1334,swiftink
,"Good product , fast shipping.  Worked out well!",5,2019-10-29T00:00:00.000Z,Thomas B,5017,"Compatible Replacement 4-Set High Yield Ink Cartridges for HP 972X: 1 Black, Cyan, Magenta, Yellow",1gm0fkmh7pht1335,swiftink
,Good quality product--- Great price!,5,2019-10-29T00:00:00.000Z,thomas b,5023,Compatible Replacement 4-Set High Yield Ink Cartridges for HP 952XL: 1 each of Black / Cyan / Magenta / Yellow,1gm0fkmh7pht1336,swiftink
,I ordered on Saturday minutes before the shipping cutoff and received it Monday.,5,2019-10-29T00:00:00.000Z,Mark W,5019,Compatible Replacement High Yield Black Ink Cartridge for F6U19AN / HP 952XL,1gm0fkmh7pht1337,swiftink
,"GREAT QUALITY!!   GREAT PRICING  IT WAS SHIPPED ASAP 

THANKS",5,2019-10-29T00:00:00.000Z,Thomas B,4151,Remanufactured Replacement for Hewlett Packard C9730A (HP 645A) Black Laser Toner Cartridge,1gm0fkmh7pht1338,swiftink
,So far very good - need to use a little longer to make it 5 start,4,2019-10-29T00:00:00.000Z,Thomas W,6258,Remanufactured Epson 252XL High Yield Black Ink Cartridge - T252XL120,1gm0fkmh7pht1339,swiftink
,I find these cartridges to be as good in every way as the Epson cartridges recommended by my printer company. The printer program does remind me they are not OEM but I can override and all is well. I will continue to order as long as i realize a good value as a result.,5,2019-10-28T00:00:00.000Z,James A,6272,Remanufactured Epson T273XL020 273XL High Yield Black Ink Cartridge,1gm0fkmh7pht1340,swiftink
,Just put them in yesterday.  Works fine so far!!,5,2019-10-28T00:00:00.000Z,James T,5613,Remanufactured Canon PG-240XL (5206B001) High Yield Black Ink Cartridge,1gm0fkmh7pht1341,swiftink
,The first  cartridge I received was defective but the replacement that Swiftink sent is working fine.,4,2019-10-28T00:00:00.000Z,Rhoda L,5027,Remanufactured HP 63XL (F6U64AN) High Yield Black Ink Cartridge,1gm0fkmh7pht1342,swiftink
,"Ontime, great price, no problems.",5,2019-10-27T00:00:00.000Z,Ken C,6595,Remanufactured Epson 702XL 10-Set Ink Cartridges: 4 Black and 2 each of Cyan / Magenta / Yellow,1gm0fkmh7pht1343,swiftink
,Works great and I saved money! What’s not to like?,5,2019-10-27T00:00:00.000Z,Jacqueline W,5479,Remanufactured Replacement 64XL High Yield Black Ink Cartridge for HP N9J92AN,1gm0fkmh7pht1344,swiftink
,Working fine so far-,5,2019-10-27T00:00:00.000Z,Kathryn P,4657,Remanufactured Hewlett Packard CH563WN / HP 61XL High Yield Black Ink Cartridge,1gm0fkmh7pht1345,swiftink
,The cyan cartridge works great but the magenta cartridge doesn’t work at all.,4,2019-10-27T00:00:00.000Z,Michael G,5793,Compatible Q6001A Cyan Laser Toner Cartridge for HP 2600,1gm0fkmh7pht1346,swiftink
,Good value; fast service.,5,2019-10-26T00:00:00.000Z,John B,5155,Compatible Brother LC103 4-Set High-Yield Ink Cartridges: 1 each of Black / Cyan / Magenta / Yellow,1gm0fkmh7pht1347,swiftink
,Great product at a reasonable price.,5,2019-10-26T00:00:00.000Z,David S,4631,"Compatible 4-Set HP 202X High Yield Laser Toner Cartridges (Black, Cyan, Magenta, Yellow)",1gm0fkmh7pht1348,swiftink
,Happy that printer recognized the cartridge as OEM,5,2019-10-26T00:00:00.000Z,Gene @,4267,Remanufactured Hewlett Packard (HP) HP 901XL 5-Set High Yield Ink Cartridges: 3 Black and 2 Color,1gm0fkmh7pht1349,swiftink
,"Haven't used it yet, Bought this an another color as back up after my experience: If it fails, it will be replacemed at no cost with no hassle just as one was a few weeks ago when my HP Photosmart D110a would not recognize it.",5,2019-10-26T00:00:00.000Z,Woody O,4263,Remanufactured Replacement High Yield Tri-Color Ink Cartridge for CC644WN / HP 60XL,1gm0fkmh7pht1350,swiftink
,"I’m grateful to have found a place to get the 701 cartridge, and even more thankful that it works!!",5,2019-10-26T00:00:00.000Z,Ellen S,4257,"Compatible HP 701 Compatible Black Ink Cartridge (CC635A) for FAX 640, 650, 2140",1gm0fkmh7pht1351,swiftink
,Awesome worked great,5,2019-10-25T00:00:00.000Z,Mark M,5029,Remanufactured HP 63XL 5-Set High Yield Ink Cartridges: 3 Black and 2 Color,1gm0fkmh7pht1352,swiftink
,Ink was good.  I am satisfied at this time.,5,2019-10-25T00:00:00.000Z,Marc M,2903,"Compatible Canon 046H (Black, Cyan, Magenta, Yellow) Set of 4 High Yield Toners",1gm0fkmh7pht1353,swiftink
,"Good value on the toner compared to buying directly from HP. After 3-4 months, the magenta toner starts printing spots, so have been replacing that color more frequently than other colors or black toner.",4,2019-10-25T00:00:00.000Z,James E,4643,"Compatible HP 202X Magenta CF503X Toner Cartridge (High Yield 2,500 Pages)",1gm0fkmh7pht1354,swiftink
,So far I’m satisfied,5,2019-10-24T00:00:00.000Z,Timothy D,6553,Remanufactured Replacement for Epson 676XL (T676XL320) Magenta Ink Cartridge,1gm0fkmh7pht1355,swiftink
,This is my second order from Swift Ink. I am not only extremely satisfied with their product but with their customer service. They are quick to reply and correct any issues you may have. I will continue using them for all my future ink needs.,5,2019-10-24T00:00:00.000Z,Michelle W,4639,"Compatible HP 202X Yellow CF502X Toner Cartridge (High Yield 2,500 Pages)",1gm0fkmh7pht1356,swiftink
,Just installed black cartridge.  No problems.,5,2019-10-24T00:00:00.000Z,john b,3887,Remanufactured Hewlett Packard C2P05AN / HP 62XL High Yield Black Ink Cartridge,1gm0fkmh7pht1357,swiftink
,The cartridge was delivered promptly and worked as well as a new one did. Thank you for the low price and quick service.,5,2019-10-23T00:00:00.000Z,Charles H,6300,Remanufactured Epson 288XL (T288XL120) High Yield Black Ink Cartridge,1gm0fkmh7pht1358,swiftink
,Excellent performance!,5,2019-10-23T00:00:00.000Z,Diane L,6278,Remanufactured Epson T273XL320 273XL High Yield Magenta Ink Cartridge,1gm0fkmh7pht1359,swiftink
,I have used swift remanufactured in my Epson printer for 5 years and have been very happy with its performance. Never had any problems. Love swift ink!!,5,2019-10-23T00:00:00.000Z,Diane L,6272,Remanufactured Epson T273XL020 273XL High Yield Black Ink Cartridge,1gm0fkmh7pht1360,swiftink
